R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,Number,Name,Class
21.17067861,41.08929543,51.45907816,60.81475279,71.48633148,86.25348516,108.7995562,136.4807217,148.6547913,154.8142923,160.3034286,163.9205007,167.049483,169.8306192,173.5747896,181.1675807,190.7404027,202.447147,29.51798049,49.56114204,61.6622012,73.3653033,85.51396157,102.6930967,125.7354209,137.3450412,143.8248001,149.2795244,152.8686315,156.1203165,159.2837945,163.8123247,171.1394901,184.601708,194.7883786,217.4300247,22.63243605,42.76912128,55.71750324,65.02319253,73.57156612,81.38380709,91.09410977,104.5993218,113.9548709,120.5044585,125.5593,129.3340311,133.4217357,140.3436597,148.4756562,163.1669946,183.0472223,216.3882028,288,s30.tif,Spliced
20.67074141,35.27471009,43.50274208,54.48114037,64.7369699,73.13639218,83.58621845,93.74546825,105.7711726,118.9899946,125.8444342,131.7705446,137.5270649,142.8319169,153.0915142,166.6650479,182.46159,234.9161469,22.12906602,38.850337,53.31950433,64.72537363,75.94921924,82.2780592,92.25997404,103.2397957,110.2622766,115.4481936,120.1906895,124.240633,130.8218696,142.3310587,153.4618412,164.4288944,185.4358438,234.9196634,19.98714782,32.68832419,41.87327835,48.54113116,52.89450329,57.19659229,64.38543978,73.06028384,81.09750073,86.65621468,91.97496546,97.55394147,102.637376,108.4284757,121.274124,134.5737849,153.1108553,227.4747352,289,s31.tif,Spliced
30.76413949,51.51488257,56.85540252,66.84388998,72.88688408,80.63021727,90.61142044,118.6870683,136.2836689,147.3626659,159.6147695,166.0142755,169.3696153,171.5073052,173.7604973,177.6171976,185.4768703,205.3504835,33.99886968,55.51576171,60.05932097,68.36480094,76.09896596,81.4440072,88.80123079,112.318374,137.5489597,149.4424582,154.9834638,158.5271068,160.7625905,162.5463223,165.0863231,170.1762884,182.2235526,207.5031607,19.93691129,47.61656968,61.00544229,66.45778038,72.06941014,80.40436221,85.7026416,91.68497509,106.6462092,124.9355716,131.4388161,135.5908653,138.2411772,140.697283,143.9405953,149.9937623,162.4381881,197.9545778,290,s32.tif,Spliced
19.66730858,39.81236656,46.31142462,53.33323565,58.34227823,66.06141416,79.42868506,109.7285134,143.6454557,153.6344455,158.8759576,162.1278101,164.7442961,166.8582493,168.7433751,170.8368569,182.1968853,200.9025411,29.55461129,44.5304559,54.80005861,60.83698246,72.60388496,84.79624901,112.3534977,133.1837401,144.4767447,149.4308201,152.3876167,154.7707121,156.531042,157.9333947,159.6494746,170.3315611,193.0458827,216.7626324,22.48026123,39.35395822,45.72847155,56.07305229,64.21610081,69.38439318,78.48775485,91.87089212,112.5064261,122.8383221,126.9829614,129.127224,130.7918114,132.4665299,134.3199648,138.0860301,174.2926278,215.0634236,291,s33.tif,Spliced
18.22673421,32.52786034,42.95667099,52.16226399,64.98011471,80.91447231,94.97940302,108.7078746,120.9145979,129.5318374,136.9020388,142.6058526,147.1439277,150.9975719,154.8754971,159.1698832,165.3830117,179.3120526,18.23163227,34.68878469,49.24632645,67.83225185,79.95554067,89.57198476,101.8166785,111.3450831,119.7723867,126.608783,131.8921589,136.0333236,139.5979822,142.9911667,146.4928622,151.4844476,159.7041487,189.3214719,15.40360866,27.89827103,37.53464227,44.60966216,53.5309164,63.57499895,71.66894127,79.17800477,87.19776447,96.713275,104.2235526,108.9743794,112.5870139,116.2585507,120.3808766,125.0163687,130.6248587,165.0036003,292,s34.tif,Spliced
24.55946749,42.56955666,51.24352158,54.68518441,58.99254825,65.45367773,74.56352828,89.26282078,123.6249843,142.1201072,148.0246996,152.8929543,156.6837192,160.3909239,163.3994223,165.6277892,167.7646419,187.5527693,34.12165613,52.99987441,56.64482773,59.63448738,65.61317872,75.16707833,85.18256792,102.9171935,126.4795914,134.8596308,140.7066605,145.287646,149.6905011,153.0846067,155.5287813,157.5443128,161.9053041,201.4085067,25.7225269,45.75756688,54.80114707,60.96504375,64.36806631,68.22405493,74.00213505,82.61401599,100.5056307,111.6512329,117.3757692,123.0576046,128.0395613,131.0733872,133.1628082,135.2991167,145.9454096,199.3393896,293,s35.tif,Spliced
19.9816218,42.89349856,64.54954578,83.72981119,98.66098715,110.5852974,123.1802654,132.9804496,139.5807343,143.8990246,150.5211203,158.6495583,165.1544355,168.5589233,170.7303136,172.8353498,176.662578,199.1460208,35.37995562,75.67354628,96.17746054,111.1592079,117.4868757,121.6077364,125.7112655,131.8096873,138.4934483,143.0856114,147.4497425,150.5186084,152.5026583,154.2570436,156.1051199,161.990162,186.9113744,218.9588898,26.15242601,52.10717126,68.28668313,79.08456483,85.94034412,91.42387072,100.3472182,106.1263449,109.7852388,111.9881526,113.6537447,115.5031607,118.2542387,127.611253,139.2471219,154.9158119,177.68531,219.69452,294,s36.tif,Spliced
21.50165362,33.41863775,42.16431532,53.15087705,76.5178549,118.5476619,130.2925441,132.7782894,135.1396994,138.6261984,144.2060954,153.0475154,159.0100473,163.8299912,168.3642986,171.2483359,173.6586846,185.8561561,21.07409888,31.68087244,44.42705237,67.48490811,95.56210491,108.0166618,110.5088123,112.8072592,115.9282874,122.2984887,132.5449826,138.2750031,143.1592079,147.4157073,150.1854984,152.3861096,158.4216519,198.2873111,16.67986771,28.28274794,37.03102106,47.8870934,57.4917319,64.14832336,66.90300163,68.82655838,70.97823084,74.33172856,82.78327124,91.63063591,98.16883661,103.0793319,106.5214552,109.0973333,111.9366601,160.5244275,295,s37.tif,Spliced
24.02721145,51.29158119,70.32871436,75.21392389,77.29246033,79.21363085,86.07732239,115.8029472,135.903504,147.2635743,152.1766651,154.488634,156.0658936,157.5266044,159.4073345,162.2125424,167.4284757,191.1220329,28.50039771,62.79097417,74.83518232,77.26570938,79.58600913,82.38636078,101.7056977,121.2445682,130.7052372,134.068531,136.2020346,138.5134173,141.310085,143.9875246,147.4090509,152.6068992,168.9822079,208.9364089,18.44681207,40.49926738,55.92732449,60.79712815,63.2548248,65.66211747,68.62410516,78.15828693,90.00870767,94.13149412,97.16569682,100.0778248,103.2004438,106.4550592,110.8394943,117.3306401,127.745845,194.9580944,296,s38.tif,Spliced
15.80340771,25.77590321,34.5903211,42.68129108,51.52865575,66.4415791,98.95667099,125.3969523,136.3425294,145.9197471,154.8410851,161.2088165,165.5875581,168.7356303,170.9437769,172.9541173,175.6771884,183.6458325,17.96408088,31.15602629,49.0057772,69.91577008,90.2075606,107.5338887,118.3496881,126.8536024,133.2845062,139.2176079,146.1162138,150.7886298,153.3901704,155.602043,157.5392473,159.919496,166.6006196,191.9251057,12.1906895,19.77916859,27.82810734,36.63934358,46.93557165,58.68677523,68.93398083,78.04332901,89.82094863,101.3495625,109.2911207,113.6712856,116.4857454,119.009838,122.1366852,128.6197932,139.0072424,165.5982333,297,s39.tif,Spliced
23.68200276,42.22874367,50.99012015,66.74890108,82.33855235,92.23766065,105.5849207,141.88814,162.5568301,167.975426,171.2211245,172.7233223,173.8490811,174.7903881,175.6901243,176.7653535,178.7864529,183.447147,28.49495542,43.40247834,50.94825637,62.1829447,76.84736468,87.64704651,96.71691715,116.9423536,132.380751,138.0564742,142.2036254,146.8803952,149.7466404,151.3269561,152.4362205,153.5253485,154.9138025,163.236321,20.13283376,35.8948382,44.05467409,49.55620212,56.18993595,66.50060702,75.48072173,83.02763009,91.75300373,96.12760079,100.0965379,104.6520702,107.1311173,108.7154101,110.347888,111.7432495,113.7111818,133.4914389,298,s4.tif,Spliced
14.31025244,24.22179428,33.27642651,43.15188178,52.32490476,73.45719429,99.4131536,130.9420187,160.3455855,167.0636329,170.8903588,172.5695985,173.6999623,174.6470884,175.5529786,176.6007033,178.509524,183.4524218,18.5979403,33.51505003,40.87583204,47.11566961,53.29832126,62.88047892,80.69037552,106.1794281,129.7527107,136.8905681,141.1200653,145.9783146,149.3141039,150.9969858,152.2310462,153.322686,154.5366517,159.2189475,5.160212668,13.423787,20.56541215,30.14413698,42.79423954,51.72231758,60.29262779,72.93322728,82.22832503,93.48126596,97.90459246,103.0243647,106.297484,108.2353163,109.6539959,111.3107967,112.9177377,118.5019048,299,s40.tif,Spliced
0,0,0,3.836228911,13.43358312,16.76129275,18.26855612,19.33143551,20.36685226,21.43303889,22.58232511,24.1293172,26.28743668,29.66454557,35.56231423,49.89454515,77.35437686,123.7256248,13.04508729,21.90446686,24.68405409,27.40063633,30.465274,33.49307155,36.35370704,39.21220748,42.261523,45.78699711,49.81320383,53.90484364,58.41390715,64.42709424,74.6351572,90.94101394,122.6550844,165.383849,3.065014443,9.617700004,13.55268556,17.03935195,20.43065266,22.8026123,24.74927785,26.84640181,29.22388747,32.28693432,35.77171683,40.5433918,66.23431155,128.437016,164.8954243,180.8702642,193.2577971,210.4882572,300,s41.tif,Spliced
0,1.154142421,10.50328631,16.33264956,19.78448528,22.59986604,25.49813706,28.4435467,30.99715326,33.59810776,38.5844183,51.78586679,73.5029514,105.8464018,158.3791602,179.4149537,183.5613095,188.0772805,11.70712103,23.41897266,28.87319462,31.68108176,33.87369699,36.71000963,40.53828442,44.7036882,49.39640809,54.83095408,61.06920082,68.23707456,81.43751832,114.9911249,158.2670072,171.3700339,175.1370201,180.6289195,2.047975886,7.810147779,11.45376146,14.5023653,17.61116926,21.44471888,26.40285511,30.65801482,34.08728597,40.69091975,52.89065182,79.45501737,128.228953,145.2290367,149.9900783,153.3677314,162.7284716,196.2680956,301,s42.tif,Spliced
9.554025202,16.05961402,18.83966174,20.3952359,21.16155231,22,22.43789509,23,23.59957299,24.10608281,25.06832168,26.37233642,28.63620379,33.93276678,46.47691213,72.5342655,105.8502114,148.8370243,10.13785741,18.99091556,20.9816218,21.92799431,22.23397664,23,23.49554151,24.25168502,25.42881065,27.29560012,29.98480345,32.92351488,36.96939758,43.55616025,53.98333822,71.37271319,103.0584418,148.535354,4.218361452,10.51961318,14.98882237,19.19701093,21.58098547,22.61162976,23.13048939,24,24.42127517,25,25.93439946,26.88395361,28.49055972,31.07108469,37.35186503,52.80734291,82.08678361,126.9745468,302,s43.tif,Spliced
6.810608281,18.22786453,22.23962825,24.1119856,25.42550341,27.05396241,29.67836061,34.73403944,55.46498095,104.9567966,148.5495458,171.9498472,186.7221501,191.4860384,194.2865157,196.8989827,202.29133,219.7607904,17.9445305,23.70887931,25.36216352,27.68844978,31.58734877,35.0487713,39.21007242,46.98187299,71.29170679,105.5438523,148.6194583,172.1522167,179.1566542,182.5303722,184.8426759,187.9891991,197.3442458,213.3968686,7.008749529,15.02168544,21.20320677,24.90739733,26.616779,29.08381128,32.7684096,37.54439653,56.95307071,96.66308034,139.8079709,150.0729686,154.9212961,157.9759283,164.4962951,179.1394064,194.0185038,205.6454138,303,s44.tif,Spliced
13.48273119,20.93004563,23.26826307,25.33361243,28.68233767,39.49118768,67.27286809,94.17339976,118.2785616,145.3911751,162.6163185,167.8581655,170.7266714,173.466488,178.2586763,183.3083686,186.6833005,198.4986813,19.99736258,35.27110981,43.41692134,50.56897057,56.28375267,61.15510529,67.89019132,84.97910998,109.3251559,138.4716792,158.7245364,163.7204337,166.1045757,168.1776699,170.9705279,173.1642316,177.2371583,196.3708293,5.417758613,13.97952861,21.53895424,35.65596349,48.22991585,53.48855026,58.43977896,69.54816427,94.56147695,124.9678905,140.9748817,144.5471595,146.5868883,148.3556746,150.085737,153.5081425,163.7868297,191.2463265,304,s45.tif,Spliced
4.596391343,10.63034286,18.95909909,22.64055763,24.75970193,26.89969439,29.20052748,31.83781973,34.35580023,36.89735002,39.83673128,43.93339473,50.30866162,67.04630134,99.02419726,141.3187089,207.1191862,222.686231,4.063674802,11.53401432,22.31912756,25.09021644,27.65889396,30.3218487,33.0231088,35.45937121,37.77431239,40.37643907,43.68597982,47.83551723,54.15029095,65.37426215,92.23950266,139.4506217,206.0942354,220.4444677,3.285008582,7.006865659,11.36995018,16.4039017,22.21986855,26.30443337,28.85573743,31.37003391,34.39163562,37.6138904,40.71515887,43.91962155,48.01892243,55.61242517,79.99066438,125.1199397,196.8906518,214.4603341,305,s46.tif,Spliced
12.86000754,22.33511952,26.71591242,29.6640432,32.30732197,34.95005652,38.29070206,43.42994097,51.06961946,63.4344204,79.64424164,104.6036756,150.1142881,201.25876,211.6022104,217.4138653,221.0778666,224.0182107,17.06279566,27.12722401,30.11458115,32.7712982,35.03227697,37.78883912,41.73462553,46.87570645,53.80177502,62.93322728,75.65805668,99.1669946,146.2410098,195.3554653,207.3252815,213.4633483,216.6428183,219.5020304,4.807887135,12.94540964,20.20019257,28.03022565,32.03219324,35.17499058,38.32963537,42.09226776,47.65851719,55.39820823,66.24808473,84.99933018,132.3109223,186.7083351,198.0659773,204.5213296,207.8230837,211.8126596,306,s47.tif,Spliced
10.82186964,18.14710931,22.79603969,27.69518985,33.54506635,42.03378407,52.13333612,63.95110311,81.5395822,107.3734667,133.1015197,162.4837359,194.9971951,205.7836061,211.6646712,217.1682924,221.3768577,224.6455813,13.17218571,23.97571901,30.56022104,35.81893917,41.44672835,47.45217064,53.53874492,60.97881693,71.36145184,86.6486792,109.6948549,143.3271235,189.945619,201.7175032,208.91824,214.5694729,218.2662536,222.2575878,3.625026165,10.39607318,15.02574622,19.07598275,23.72235944,31.01477791,39.98086825,48.82186964,56.85201155,67.39464981,88.48423829,127.3612007,184.0005861,196.1017708,202.9691045,208.4127768,212.456064,220.4567338,307,s48.tif,Spliced
16.51019383,25.9445305,32.81253401,42.19060577,52.233558,62.02005275,72.24477749,83.64399046,97.38121154,113.5122452,128.8507138,144.7011345,156.1940386,163.977268,168.7183405,172.588521,182.3875748,195.1085946,23.42788965,37.00761921,44.73161134,51.80035166,57.47841922,64.21404948,71.52660443,80.06045129,91.68932892,106.0350818,127.6363294,140.8493323,149.3859003,154.543936,158.6025453,163.7205174,174.354335,193.842048,4.183447063,12.56633315,20.56675179,32.34110604,46.56310964,57.13764809,65.48277306,74.38003935,82.3007075,92.62548667,104.7800477,116.2333068,125.1897266,131.4489053,138.0601164,146.0441244,158.8167623,183.6172814,308,s49.tif,Spliced
23.93691129,35.89232637,72.47959141,106.6025035,117.7747729,131.7819735,140.1327919,145.4212752,153.073764,155.0509482,156.2321765,157.2180684,158.1978482,159.2923766,160.5164734,162.2488383,168.8360196,181.8316658,32.34428769,41.45246368,71.00816344,89.93406455,108.5717754,126.2861808,132.9159375,134.6231423,135.6981203,136.6212584,137.6097878,138.737849,140.352493,142.1775443,144.406581,147.6595638,153.8167623,170.3859421,30.73412316,40.28065475,55.17348348,64.70858626,75.00008373,82.43521581,91.59136769,95.06597731,96.77301461,98.47611672,100.2487546,102.2406748,104.4553941,106.9910412,110.2510571,131.2662536,151.8214929,169.9416838,309,s5.tif,Spliced
21.6529493,30.87696236,38.87231549,56.34675765,68.60564324,75.95106125,81.19956462,93.02139239,113.2382886,125.8672918,133.2197011,138.2457822,142.0644284,146.7748148,154.8677942,169.5713149,191.4905179,234.4846569,20.2890275,30.80537531,35.08469042,40.12035835,48.86164022,56.31628082,65.35249299,82.58136225,103.0761083,115.0487294,121.8234605,128.1119437,143.5831624,154.576841,162.7300205,178.0188387,204.5921212,241.5597187,12.74291456,26.67639302,31.54782936,39.33135178,48.74086323,53.81977645,59.2374932,68.30979194,78.69368276,87.12119563,94.87177126,101.0764851,105.6912547,112.3264537,123.496002,139.8762088,168.4027714,230.5106125,310,s50.tif,Spliced
22.44241638,45.14296479,54.44538871,63.57491523,71.3421945,76.99418094,81.66128019,89.16917152,109.1909407,133.8401641,142.8238372,152.8329217,161.0773224,166.9327668,172.5016955,179.6223887,191.5121614,213.0506133,24.29572571,35.75417591,48.56461674,57.11424624,61.69414326,70.08686733,75.04667811,79.34303177,85.64796751,99.64461841,130.1150835,147.0929376,155.5065098,162.2317997,168.3640893,176.4406162,188.3977477,221.9862268,14.985557,30.04119395,49.75308745,62.1834052,66.48189392,70.00142337,75.26432788,81.04814334,85.88747017,92.23711642,110.4948298,127.4719722,136.0378449,143.7588228,150.7253736,162.7382677,181.239084,216.8628961,311,s51.tif,Spliced
37.50416545,49.41792607,57.08866748,65.05245531,76.94905179,84.36919663,101.5234646,133.8053753,142.0358354,148.79717,155.3053544,159.4699627,162.3959476,164.8600913,166.9894085,169.016913,171.895508,197.8083895,30.06116298,41.61171348,49.22501779,58.53815883,64.59685184,73.01703856,81.73483485,108.0597815,133.2346465,145.4249592,150.0502784,152.9073555,155.1692552,156.9045925,158.5117847,163.7281366,183.7177126,208.1076736,19.33361243,35.44882153,44.98350567,56.07242433,64.08071336,68.13559677,73.41273496,80.07912254,100.4428769,118.44991,125.5702683,128.3164064,130.3336543,132.0766526,134.0843974,138.733244,174.482187,199.5687613,312,s52.tif,Spliced
22.79101603,48.19638297,74.42554528,88.02972328,103.7815967,118.5787667,127.8569096,135.2575878,139.8943358,143.5114079,147.6138904,151.4436723,155.1638967,158.807929,162.4780006,166.2133378,172.0759409,206.1814795,18.7283041,31.5187759,44.16197095,64.30338678,73.7296856,88.68007703,104.054716,115.3228953,127.4642693,134.7912672,139.3522418,143.3702432,147.2701888,151.2556202,155.6111274,165.2817432,182.2176079,219.463725,16.82069745,28.34340855,41.53246536,57.75451082,68.07007996,73.95315444,80.20006698,92.11613011,105.1663666,110.6016662,114.3169506,118.007075,121.8229162,126.0846486,132.0188806,149.9506007,181.0706661,219.1723532,313,s53.tif,Spliced
29.7190522,47.80428685,53.27219827,56.82149286,62.42278227,70.56599824,80.32218361,92.22706912,116.3496881,137.6162766,142.5013606,146.5996986,151.8541466,155.7466404,159.6688994,163.730188,167.2137146,192.2994934,31.36559635,46.53062335,54.20613723,57.32683049,60.47075815,65.97103027,71.74814753,76.65948005,86.55243438,110.0310211,128.8413363,135.6645037,141.3867794,146.1185582,150.928078,155.052539,160.4377276,205.9523172,20.35186503,45.4768284,56.48800603,61.44329552,64.29321388,67.2399213,70.39653368,73.8050404,77.93197137,84.89362415,104.2011554,112.8453552,118.2692678,123.9030435,128.8476996,132.4467283,136.7346255,195.9122117,314,s54.tif,Spliced
31.39171935,45.43241093,58.32059279,67.17009252,72.97257923,79.82634906,99.20236949,129.3984175,138.5954285,143.306694,151.0879558,158.0314816,161.805459,164.3889145,167.9620714,174.3166157,185.8897308,203.774438,28.99363671,40.86678947,51.82400469,60.17030184,64.89839662,68.47963327,72.39900364,79.38234186,109.2525642,135.5307071,148.5984427,152.9727048,155.9241428,160.6677272,171.1049525,180.8569515,189.0747687,215.282413,26.25695985,39.36279148,47.60133127,53.55620212,57.71754511,62.4970486,68.00318165,73.34110604,89.41491188,120.7691631,128.1587056,131.2889438,135.0393519,144.3725876,159.9939716,173.6620337,182.2371583,211.2553272,315,s55.tif,Spliced
32.76317662,49.48130782,58.78515511,65.19144304,70.20764433,76.78021518,83.58324612,98.80579395,125.4158329,137.1190606,142.2299159,147.6228492,153.8633566,158.3431574,161.8851677,165.6085318,176.5905723,206.3078662,27.92502198,39.29760958,49.7167497,56.7243689,61.7355884,65.59446561,70.10131034,77.91024407,100.9338134,127.8843723,144.2029137,150.094026,153.5793946,156.8065475,165.8048311,178.1059991,189.3627496,222.4373509,18.93234814,33.85196969,46.00908444,53.06861473,56.27671955,59.1563612,63.14853267,69.48901076,77.62368652,99.60656424,115.0165362,126.8237954,131.4977184,135.5231297,147.5897769,167.2310462,182.5384519,216.2435634,316,s56.tif,Spliced
24.65943819,40.51266379,69.27198895,80.38803533,88.99585549,100.4070415,110.8655336,123.8777996,133.8526814,140.4061623,147.3022146,154.1621803,161.1556914,166.0716708,169.0275464,171.1083853,173.2653326,183.4290618,28.31184326,36.80319839,49.56043036,76.49478796,96.24452631,111.3842257,119.7050278,127.3381756,135.9915435,141.7669444,146.1640641,149.5065098,151.5412986,153.2829154,154.8587098,157.0036421,168.9109976,195.3913426,17.85540252,32.82593042,53.25151756,66.00975426,73.64449282,83.06476326,96.55444384,104.2600159,108.2222966,110.8260141,112.5957215,114.3284213,116.1337966,120.150877,133.3166157,146.9315527,168.0357517,190.2315904,317,s57.tif,Spliced
25.87876251,37.04709675,48.41763302,71.6578055,86.99279943,110.6109599,128.6161929,131.9601038,134.1371457,136.6153138,139.2914975,141.9030435,144.9936786,154.7552225,161.2204546,166.2359442,171.6137648,189.5144221,21.411186,30.98258467,37.71796375,52.00180014,69.87038975,79.35169758,101.0197178,108.2476661,110.6534935,112.9223846,115.7909323,120.9787751,136.4391091,144.9184494,150.9011178,155.0542555,177.8479089,205.4994348,16.02042952,26.62611462,33.49621133,44.43555072,55.64039017,63.18428434,66.34939507,68.23196718,69.92757567,71.8615565,74.25959727,78.12835433,92.98229162,103.1191862,108.185917,112.4330389,162.0501109,198.3359149,318,s58.tif,Spliced
22.67718843,41.62850086,71.25126638,78.53296772,81.79796542,96.92334743,119.0403985,132.2096119,137.6591033,141.8536442,145.4185122,148.67363,151.7901369,154.98585,157.9627831,160.9236823,165.2459078,185.7789174,24.27399841,36.23050195,47.05526018,72.28442249,81.59710303,96.74919412,111.7195127,118.1546866,123.2546992,127.3898355,131.8144179,136.795035,140.9814125,143.9141374,147.4142839,151.921338,161.9109976,199.975719,13.60367564,30.80780341,50.32863064,63.4401976,67.47507012,71.02536945,75.78825302,80.7360489,85.58538117,90.39054716,95.18813581,99.95286139,103.6146858,106.6514422,110.4771633,115.5675472,123.7889228,163.864152,319,s59.tif,Spliced
0,0,0,7.189307992,17.58144597,19.32641186,20.6090342,22.1712647,24.26332315,29.99158538,44.04575711,59.02943023,72.48867585,89.29819567,106.1008498,117.8046636,129.9510194,151.6512329,21.00766107,26.10796668,31.37844853,37.04688743,41.4628459,46.0048562,50.77247038,55.02771382,59.45279859,64.5704358,71.59835894,80.8851258,92.35245112,104.76213,114.015364,122.9177795,133.4706744,170.9104115,16.02256457,24.0265835,26.78674593,29.36614058,32.26432788,35.66550844,40.18503789,52.23527442,68.65479131,77.40264579,84.49738351,96.02905346,116.0529158,139.0874116,156.5877255,172.0666053,184.4930715,204.8458576,320,s6.tif,Spliced
37.68108176,62.91003475,73.51274752,82.6216352,92.74743584,101.1340478,109.8137481,117.5011931,122.5091472,126.4410767,130.2872274,134.9767656,139.555323,147.0028886,161.3877004,171.9792356,197.4796751,242.7188429,11.32942605,25.71771256,49.36852681,57.89525683,77.02742077,96.82865157,104.498472,108.8786788,112.2798175,115.3215138,118.5834973,122.0109264,125.5667518,132.3492276,145.6587265,162.8081802,190.9082346,241.5948005,12.83907565,28.24255871,47.22769707,54.74488215,70.40151547,83.49181563,88.52853016,93.18315402,98.23033449,102.7535898,107.4934483,115.1404948,123.4389417,132.0144849,142.2683468,167.4865827,203.5081425,241.6866915,321,s60.tif,Spliced
43.73387198,55.27198895,66.11169255,73.25591326,81.53053962,90.19332691,104.557165,133.6571357,155.0456734,162.8359359,167.8300331,172.4639344,177.7983841,185.0102985,191.6160673,195.1633525,198.0744338,208.3258676,43.05207854,58.10156152,67.53962406,76.53882865,82.36689413,90.57282204,107.130908,127.8006447,144.7256667,154.1757023,160.6076946,165.0212249,169.5060493,178.3582283,191.0544648,197.4210659,200.1694646,207.1064596,34.65567045,64.43190857,70.30941516,79.8706828,85.82852598,93.08975593,110.9292502,124.0898397,131.6024197,137.9767237,143.7694562,149.6838029,159.3345753,174.04672,192.2610206,203.1652363,207.0200527,213.0223134,322,s61.tif,Spliced
35.28999037,47.5072215,55.76945619,61.3599866,73.30083309,86.27177963,94.75899025,101.6894127,109.920417,122.1291916,139.5825344,152.350023,158.6917989,162.5953447,165.6774396,168.2004438,171.2689748,197.7736426,8.967764893,40.16339431,48.58864654,58.10059865,63.65152593,77.56654247,92.31632269,102.5337213,110.7967514,119.6813329,129.9423536,140.3393059,147.3596517,151.3345334,154.1831959,156.5966007,158.6984134,177.9521078,8.802277389,40.35429313,49.35726546,62.49365764,68.23962825,80.66605266,100.48001,110.5127894,116.2857621,121.2662117,125.0339934,127.4422071,129.3798719,131.019969,132.7585297,135.0766526,140.80885,168.8835768,323,s62.tif,Spliced
22.78243396,36.93887889,45.55955122,51.01142881,61.02453217,87.86218445,108.041487,121.1456859,130.4758655,140.0504458,146.3654289,150.8096873,154.8730272,158.9392557,163.0927283,167.3560095,175.8520116,213.1709298,19.78657847,36.57516641,53.48666639,65.1780885,75.80077029,87.91761209,98.29417675,107.3735923,116.0151547,124.8976012,131.6658852,136.2361954,139.9255243,143.328212,146.6747185,150.4556872,155.1151254,176.6036338,19.15070959,36.11202746,46.53531209,60.75731569,73.98296144,82.70230669,92.22552016,101.5788504,107.610625,111.1777955,114.0957425,117.1127391,120.1749487,123.4190145,127.4979696,133.5152175,147.9411814,197.825763,324,s63.tif,Spliced
43.27391468,57.02495081,65.30158664,76.22342697,86.81257588,96.06890777,105.8674174,118.9109139,136.6692343,145.6622849,151.2974003,156.140453,161.2816176,164.3588144,166.2580902,167.8736133,171.8406665,206.9095324,3.286013313,39.29266965,56.91283962,63.16929711,74.46205049,85.04625947,96.66944363,107.9665927,118.6135136,129.2865994,134.9724955,140.3783229,145.4263407,151.6806213,155.1698413,156.933311,158.479717,170.5063842,1.711809771,34.98053334,56.55670448,66.41579102,74.90702056,84.83405199,99.57738519,108.9710721,113.4469795,117.4842802,121.4607108,125.849416,129.7219408,131.977561,133.5300791,135.1437183,137.8025704,161.981873,325,s64.tif,Spliced
35.73470926,45.38606774,57.72076862,66.77615439,72.21459371,81.53154435,124.1134508,149.1584125,158.6815423,162.3591493,165.2305019,168.89061,174.3311843,182.234186,189.2370746,194.4335413,198.7721355,204.2780173,34.14790472,43.96182024,55.22233851,62.82358605,67.4295642,74.85644911,116.5713568,143.4468121,151.1906058,154.1541006,157.3757692,162.461883,171.6712019,180.7954955,189.4008038,194.4744003,198.3195462,203.086365,33.67304392,43.08870934,50.41449324,55.71105622,60.84510403,68.8749529,105.8373592,125.8577469,129.7871646,132.8377779,137.9441119,149.2161008,162.1088458,174.1076318,182.5917026,196.4638088,201.7942814,206.0768619,326,s65.tif,Spliced
30.65261439,44.4701302,49.79612341,60.84912295,71.06480512,77.68229581,82.32218361,85.93979989,89.42290786,93.16841797,97.22284088,103.624147,119.9897015,142.2407167,153.7846946,161.9243522,172.7239921,220.1173442,25.62201197,35.57901788,44.7017206,57.23920961,67.12127936,74.24184703,80.30568929,84.5448989,88.54728513,92.96320174,97.84250848,104.919161,119.9999163,138.1110227,147.6936828,155.8194415,167.9844267,220.4631389,31.78779252,43.76874451,48.96190396,56.75940888,62.37271319,68.04291037,74.09833801,80.05027839,85.52765102,90.40465525,95.22953908,102.3067359,115.3206347,127.503998,135.1381086,142.751371,155.3701176,217.664713,327,s66.tif,Spliced
25.08209486,42.93259932,49.07074978,54.95177293,61.90409009,65.85745385,70.61255076,80.96148533,98.54330808,112.5765479,121.4067066,128.9025411,139.6995018,151.8849165,159.1402436,163.7818479,172.2767196,190.5223762,26.61125298,42.91727718,49.23012517,54.21208189,59.72692259,63.33440784,67.76811655,76.80328212,100.2006112,118.3462553,125.9747143,132.8988571,140.2449449,147.2926697,151.9287479,155.9506845,167.3104199,186.3078662,29.03353288,43.70649307,49.52174823,53.80617072,56.87260853,59.56005359,63.59099092,72.72956001,98.63323146,121.8700967,129.0666053,132.2607695,135.2786872,138.930548,143.0795412,147.935781,156.5034119,173.6813329,328,s67.tif,Spliced
